"","id","latitude","longitude","place_town_name","place_county_name"
"326",154332912,47.2325996382,-122.4160342377,"Tacoma","Pierce"
"327",154333542,47.2322586451,-122.4180959662,"Tacoma","Pierce"
"328",154333847,47.2320918,-122.4186977,"Tacoma","Pierce"
"329",154334667,47.2334144,-122.4209225,"Tacoma","Pierce"
"330",154334878,47.2332976168,-122.4210304348,"Tacoma","Pierce"
"331",154335034,47.2333201472,-122.4208297814,"Tacoma","Pierce"
"332",154336268,47.2308486095,-122.4183627556,"Tacoma","Pierce"
"333",154336890,47.2310919653,-122.4153227793,"Tacoma","Pierce"
"334",154339533,47.2292104001,-122.4198953011,"Tacoma","Pierce"
"335",154340004,47.2290795343,-122.4190076559,"Tacoma","Pierce"
"336",154514582,47.2616886275,-122.4798422787,"Tacoma","Pierce"
"337",154592828,47.1986964068,-122.408472871,"Tacoma","Pierce"
"338",154593173,47.1987456953,-122.4084407917,"Tacoma","Pierce"
"339",154596386,47.2058194119,-122.4077536479,"Tacoma","Pierce"
"340",154603688,47.2299207971,-122.4090206404,"Tacoma","Pierce"
"341",154603898,47.2298571932,-122.4089373096,"Tacoma","Pierce"
"342",160794304,47.2301883333,-122.4254833333,"Tacoma","Pierce"
"343",160794563,47.230275,-122.4256883333,"Tacoma","Pierce"
"344",160794677,47.230225,-122.4256533333,"Tacoma","Pierce"
"345",160795203,47.2304166667,-122.4255,"Tacoma","Pierce"
"346",160795365,47.23035,-122.4257283333,"Tacoma","Pierce"
"347",166153462,47.2723883333,-122.4699166667,"Tacoma","Pierce"
"348",168603217,47.2978583333,-122.5196833333,"Tacoma","Pierce"
"349",168603353,47.2974366667,-122.5197666667,"Tacoma","Pierce"
"350",168603435,47.2968866667,-122.5195533333,"Tacoma","Pierce"
"351",169659692,47.2374623051,-122.4652746886,"Tacoma","Pierce"
"352",169697499,47.3039999706,-122.5157992914,"Tacoma","Pierce"
"353",189510924,47.24937927,-122.52555295,"Tacoma","Pierce"
"354",189511721,47.2495116731,-122.52572,"Tacoma","Pierce"
"355",189511775,47.249425,-122.52558,"Tacoma","Pierce"
"356",189511919,47.24949026,-122.52560397,"Tacoma","Pierce"
"357",189512693,47.2494666667,-122.52562,"Tacoma","Pierce"
