X,Y,OBJECTID,Neighborho,Address,Date_Inven,SPECIES,MATURE_SIZ,FUNCTIONAL,Condition,DIAMETER,Site_Type,Site_Size,Site_Width,Wires,SITE_IMPRO,DN_AF1,lat,lon
-13649417.017000000923872,5698459.343799999915063,"166313",WOODSTOCK,"5007 SE 47TH AVE, PORTLAND, OR, 97206",2023/07/10 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Good,40.000000000000000,strip,Large,10.600000000000000,Other,Improved,31.298898696899418,45.4866287600,-122.6147990000
-13650241.572100000455976,5697037.770700000226498,"166466",WOODSTOCK,"3908 SE CARLTON ST, PORTLAND, OR, 97202",2023/07/10 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Good,35.700000000000003,NCNS,Large,0.000000000000000,None,Unimproved,31.128427505493164,45.4776751600,-122.6222060000
-13649302.226900000125170,5698317.522199999541044,"166671",WOODSTOCK,"4755 SE MITCHELL ST, PORTLAND, OR, 97206",2023/07/10 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Good,0.000000000000000,strip,Large,7.600000000000000,None,Improved,31.329084396362305,45.4857355800,-122.6137680000
-13650240.572300000116229,5697037.948200001381338,"166902",WOODSTOCK,"3908 SE CARLTON ST, PORTLAND, OR, 97202",2023/07/10 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Good,35.000000000000000,NCNS,Large,0.000000000000000,None,Unimproved,31.128488540649418,45.4776762800,-122.6221970000
-13650282.804400000721216,5696676.830599999986589,"166985",WOODSTOCK,"6534 SE CESAR E CHAVEZ BLVD, PORTLAND, OR, 97202",2023/07/10 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,60.000000000000000,other,Medium,0.000000000000000,High voltage,Unimproved,30.993375778198246,45.4754016000,-122.6225760000
-13647238.797800000756979,5700024.424400000832975,"167132",FOSTER-POWELL,"3600-3604 SE 66TH AVE, PORTLAND, OR, 97206",2023/07/10 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,5.000000000000000,strip,Small,2.500000000000000,None,Improved,31.631225585937500,45.4964845700,-122.5952310000
-13648655.724099999293685,5697806.450400000438094,"167187",WOODSTOCK,"5527 SE 54TH AVE, PORTLAND, OR, 97206",2023/07/10 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Good,1.900000000000000,NCNS,Large,0.000000000000000,None,Unimproved,31.026689529418945,45.4825167700,-122.6079600000
-13650148.398000000044703,5698268.536399999633431,"167410",WOODSTOCK,"5210 SE 40TH AVE UNIT #A, PORTLAND, OR, 97202",2023/07/11 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,15.000000000000000,NCNS,Large,0.000000000000000,None,Unimproved,31.086009979248047,45.4854270600,-122.6213690000
-13648168.737299997359514,5697545.445799999870360,"167425",WOODSTOCK,"5742 SE RAMONA ST, PORTLAND, OR, 97206",2023/07/11 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Good,36.000000000000000,other,Large,0.000000000000000,None,Unimproved,31.535203933715820,45.4808728500,-122.6035850000
-13651655.550499999895692,5696772.756000000052154,"167479",EASTMORELAND,"2425 SE BYBEE BLVD, PORTLAND, OR, 97202",2023/07/11 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Good,16.899999999999999,curbtight,Large,0.000000000000000,None,Improved,31.250009536743164,45.4760058400,-122.6349080000
-13651656.164100000634789,5696779.577499999664724,"167481",EASTMORELAND,"2425 SE BYBEE BLVD, PORTLAND, OR, 97202",2023/07/11 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Good,22.100000000000001,curbtight,Large,0.000000000000000,None,Improved,31.283182144165039,45.4760488100,-122.6349130000
-13651657.308499999344349,5696834.118099999614060,"167482",EASTMORELAND,"2425 SE BYBEE BLVD, PORTLAND, OR, 97202",2023/07/11 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,35.000000000000000,curbtight,Large,0.000000000000000,None,Improved,31.294260025024418,45.4763923700,-122.6349240000
-13651657.556299999356270,5696794.342199998907745,"167484",EASTMORELAND,"2425 SE BYBEE BLVD, PORTLAND, OR, 97202",2023/07/11 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Good,26.699999999999999,curbtight,Large,0.000000000000000,None,Improved,31.293352127075195,45.4761418200,-122.6349260000
-13651656.932800000533462,5696805.293899999931455,"167486",EASTMORELAND,"2425 SE BYBEE BLVD, PORTLAND, OR, 97202",2023/07/11 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Good,24.000000000000000,curbtight,Large,0.000000000000000,None,Improved,31.294464111328125,45.4762108000,-122.6349200000
-13651657.687899999320507,5696839.988099999725819,"167487",EASTMORELAND,"2425 SE BYBEE BLVD, PORTLAND, OR, 97202",2023/07/11 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,35.000000000000000,curbtight,Large,0.000000000000000,None,Improved,31.293996810913082,45.4764293400,-122.6349270000
-13651657.904999999329448,5696813.067999999970198,"167488",EASTMORELAND,"2425 SE BYBEE BLVD, PORTLAND, OR, 97202",2023/07/11 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,26.000000000000000,curbtight,Large,0.000000000000000,None,Improved,31.285081863403320,45.4762597700,-122.6349290000
-13651657.948400000110269,5696820.753700000233948,"167491",EASTMORELAND,"2425 SE BYBEE BLVD, PORTLAND, OR, 97202",2023/07/11 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,21.000000000000000,curbtight,Large,0.000000000000000,None,Improved,31.288612365722656,45.4763081800,-122.6349290000
-13650153.666899999603629,5698277.067499999888241,"167640",WOODSTOCK,"5126 SE 40TH AVE, PORTLAND, OR, 97202",2023/07/11 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,15.000000000000000,NCNS,Large,0.000000000000000,None,Unimproved,31.107507705688477,45.4854807900,-122.6214160000
-13651654.638399999588728,5696765.047399999573827,"167707",EASTMORELAND,"2425 SE BYBEE BLVD, PORTLAND, OR, 97202",2023/07/11 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Good,21.600000000000001,curbtight,Large,0.000000000000000,None,Improved,31.228948593139648,45.4759572900,-122.6349000000
-13651656.799900000914931,5696786.991100001148880,"167709",EASTMORELAND,"2425 SE BYBEE BLVD, PORTLAND, OR, 97202",2023/07/11 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Good,17.500000000000000,curbtight,Large,0.000000000000000,None,Improved,31.282110214233398,45.4760955100,-122.6349190000
-13651621.908800000324845,5696972.885999999940395,"167725",EASTMORELAND,"2425 SE BYBEE BLVD, PORTLAND, OR, 97202",2023/07/12 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Good,25.000000000000000,curbtight,Large,0.000000000000000,None,Improved,31.317621231079102,45.4772664600,-122.6346060000
-13651627.305199999362230,5696963.347599999979138,"167726",EASTMORELAND,"2425 SE BYBEE BLVD, PORTLAND, OR, 97202",2023/07/12 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Good,26.000000000000000,curbtight,Large,0.000000000000000,None,Improved,31.326503753662109,45.4772063800,-122.6346540000
-13651657.784600002691150,5696858.506500000134110,"167730",EASTMORELAND,"2425 SE BYBEE BLVD, PORTLAND, OR, 97202",2023/07/12 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,26.000000000000000,curbtight,Large,0.000000000000000,None,Improved,31.293146133422852,45.4765459900,-122.6349280000
-13651656.990900000557303,5696865.764999999664724,"167731",EASTMORELAND,"2425 SE BYBEE BLVD, PORTLAND, OR, 97202",2023/07/12 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,25.000000000000000,curbtight,Large,0.000000000000000,None,Improved,31.282075881958008,45.4765917100,-122.6349210000
-13651656.385600000619888,5696871.134999999776483,"167737",EASTMORELAND,"2425 SE BYBEE BLVD, PORTLAND, OR, 97202",2023/07/12 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,34.000000000000000,curbtight,Large,0.000000000000000,None,Improved,31.268243789672852,45.4766255400,-122.6349150000
-13651637.163699999451637,5696942.300099999643862,"167738",EASTMORELAND,"2425 SE BYBEE BLVD, PORTLAND, OR, 97202",2023/07/12 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,22.899999999999999,curbtight,Large,0.000000000000000,None,Improved,31.310810089111328,45.4770738000,-122.6347430000
-13651639.991800000891089,5696935.459499999880791,"167742",EASTMORELAND,"2425 SE BYBEE BLVD, PORTLAND, OR, 97202",2023/07/12 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Good,32.100000000000001,curbtight,Large,0.000000000000000,None,Improved,31.301982879638672,45.4770307100,-122.6347680000
-13651655.177500000223517,5696883.496700000017881,"167743",EASTMORELAND,"2425 SE BYBEE BLVD, PORTLAND, OR, 97202",2023/07/12 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,30.000000000000000,curbtight,Large,0.000000000000000,None,Improved,31.284057617187500,45.4767034000,-122.6349040000
-13651644.013000000268221,5696923.457899999804795,"167749",EASTMORELAND,"2425 SE BYBEE BLVD, PORTLAND, OR, 97202",2023/07/12 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Poor,20.600000000000001,curbtight,Large,0.000000000000000,None,Improved,31.271804809570312,45.4769551200,-122.6348040000
-13651645.666999999433756,5696917.615399999544024,"167753",EASTMORELAND,"2425 SE BYBEE BLVD, PORTLAND, OR, 97202",2023/07/12 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Good,19.000000000000000,curbtight,Large,0.000000000000000,None,Improved,31.274093627929688,45.4769183100,-122.6348190000
-13651648.619300000369549,5696907.555699999444187,"167759",EASTMORELAND,"2425 SE BYBEE BLVD, PORTLAND, OR, 97202",2023/07/12 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,16.699999999999999,curbtight,Large,0.000000000000000,None,Improved,31.274078369140625,45.4768549500,-122.6348460000
-13648598.711100000888109,5697502.099999998696148,"167767",WOODSTOCK,"5330 SE RAMONA ST, PORTLAND, OR, 97206",2023/07/12 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Good,24.000000000000000,CNS,Large,0.000000000000000,None,Unimproved,31.187458038330082,45.4805998400,-122.6074480000
-13648598.711200000718236,5697508.382600000128150,"167771",WOODSTOCK,"5330 SE RAMONA ST, PORTLAND, OR, 97206",2023/07/12 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Good,38.200000000000003,CNS,Large,0.000000000000000,None,Unimproved,31.205413818359375,45.4806394100,-122.6074480000
-13652075.800200000405312,5696518.376699999906123,"167796",EASTMORELAND,"2425 SE BYBEE BLVD, PORTLAND, OR, 97202",2023/07/12 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,26.899999999999999,curbtight,Medium,0.000000000000000,Other,Improved,31.639080047607418,45.4744034700,-122.6386830000
-13651990.795199997723103,5696523.982300000265241,"167798",EASTMORELAND,"2425 SE BYBEE BLVD, PORTLAND, OR, 97202",2023/07/12 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,37.399999999999999,curbtight,Medium,0.000000000000000,High voltage,Improved,31.585605621337891,45.4744387800,-122.6379190000
-13652002.610899999737740,5696523.461900000460446,"167799",EASTMORELAND,"2425 SE BYBEE BLVD, PORTLAND, OR, 97202",2023/07/12 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,29.100000000000001,curbtight,Medium,0.000000000000000,High voltage,Improved,31.610391616821289,45.4744355000,-122.6380260000
-13651743.371799999848008,5696529.674999999813735,"167819",EASTMORELAND,"2425 SE BYBEE BLVD, PORTLAND, OR, 97202",2023/07/12 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,9.800000000000001,curbtight,Medium,0.000000000000000,High voltage,Improved,31.250436782836918,45.4744746400,-122.6356970000
-13651740.059299999848008,5696530.103999999351799,"167822",EASTMORELAND,"2425 SE BYBEE BLVD, PORTLAND, OR, 97202",2023/07/12 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,20.500000000000000,curbtight,Medium,0.000000000000000,High voltage,Improved,31.250503540039062,45.4744773400,-122.6356670000
-13651705.852500000968575,5696537.611299999989569,"167833",EASTMORELAND,"2425 SE BYBEE BLVD, PORTLAND, OR, 97202",2023/07/12 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Poor,11.100000000000000,curbtight,Large,0.000000000000000,None,Improved,31.223243713378906,45.4745246300,-122.6353600000
-13651703.988099999725819,5696538.218500000424683,"167836",EASTMORELAND,"2425 SE BYBEE BLVD, PORTLAND, OR, 97202",2023/07/12 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,30.600000000000001,curbtight,Large,0.000000000000000,None,Improved,31.229310989379883,45.4745284600,-122.6353430000
-13651701.228800000622869,5696538.794099999591708,"167838",EASTMORELAND,"2425 SE BYBEE BLVD, PORTLAND, OR, 97202",2023/07/12 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,25.100000000000001,curbtight,Large,0.000000000000000,None,Improved,31.235467910766602,45.4745320900,-122.6353180000
-13651698.721899999305606,5696539.755299999378622,"167839",EASTMORELAND,"2425 SE BYBEE BLVD, PORTLAND, OR, 97202",2023/07/12 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,16.100000000000001,curbtight,Large,0.000000000000000,None,Improved,31.251039505004883,45.4745381400,-122.6352960000
-13651695.779499998316169,5696540.514000000432134,"167844",EASTMORELAND,"2425 SE BYBEE BLVD, PORTLAND, OR, 97202",2023/07/12 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Poor,22.100000000000001,curbtight,Large,0.000000000000000,None,Improved,31.246704101562500,45.4745429200,-122.6352690000
-13651688.915200000628829,5696543.836499999277294,"167847",EASTMORELAND,"2425 SE BYBEE BLVD, PORTLAND, OR, 97202",2023/07/12 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Poor,22.300000000000001,curbtight,Large,0.000000000000000,None,Improved,31.274930953979492,45.4745638500,-122.6352080000
-13651683.854800000786781,5696546.001299999654293,"167848",EASTMORELAND,"2425 SE BYBEE BLVD, PORTLAND, OR, 97202",2023/07/12 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,27.500000000000000,curbtight,Large,0.000000000000000,None,Improved,31.262826919555664,45.4745774900,-122.6351620000
-13651677.886900000274181,5696546.797399999573827,"167851",EASTMORELAND,"2425 SE BYBEE BLVD, PORTLAND, OR, 97202",2023/07/12 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,22.899999999999999,curbtight,Large,0.000000000000000,None,Improved,31.269157409667969,45.4745825000,-122.6351080000
-13651674.395999999716878,5696548.681099999696016,"167853",EASTMORELAND,"2425 SE BYBEE BLVD, PORTLAND, OR, 97202",2023/07/12 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,20.500000000000000,curbtight,Large,0.000000000000000,None,Improved,31.251468658447266,45.4745943700,-122.6350770000
-13651671.004200000315905,5696550.801799999549985,"167856",EASTMORELAND,"2425 SE BYBEE BLVD, PORTLAND, OR, 97202",2023/07/12 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Poor,14.400000000000000,curbtight,Large,0.000000000000000,None,Improved,31.247068405151367,45.4746077200,-122.6350470000
-13651668.047300001606345,5696552.848199999891222,"167858",EASTMORELAND,"2425 SE BYBEE BLVD, PORTLAND, OR, 97202",2023/07/12 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Poor,14.000000000000000,curbtight,Large,0.000000000000000,None,Improved,31.236297607421875,45.4746206200,-122.6350200000
-13651658.183299999684095,5696555.517400000244379,"167860",EASTMORELAND,"2425 SE BYBEE BLVD, PORTLAND, OR, 97202",2023/07/12 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Poor,21.300000000000001,curbtight,Large,0.000000000000000,None,Improved,31.230625152587891,45.4746374300,-122.6349310000
-13651650.537000000476837,5696560.210699999704957,"167864",EASTMORELAND,"2425 SE BYBEE BLVD, PORTLAND, OR, 97202",2023/07/12 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,26.899999999999999,curbtight,Large,0.000000000000000,None,Improved,31.224390029907227,45.4746669900,-122.6348630000
-13651637.254399999976158,5696571.294400000013411,"167874",EASTMORELAND,"2425 SE BYBEE BLVD, PORTLAND, OR, 97202",2023/07/12 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Good,16.800000000000001,curbtight,Large,0.000000000000000,None,Improved,31.189067840576172,45.4747368100,-122.6347430000
-13651627.841700000688434,5696582.970599999651313,"167882",EASTMORELAND,"2425 SE BYBEE BLVD, PORTLAND, OR, 97202",2023/07/12 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Poor,21.399999999999999,curbtight,Large,0.000000000000000,None,Improved,31.194997787475582,45.4748103600,-122.6346590000
-13649821.654099998995662,5697229.933199999853969,"167901",WOODSTOCK,"4310 SE WOODSTOCK BLVD, PORTLAND, OR, 97206",2023/07/12 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Good,34.299999999999997,strip,Large,6.700000000000000,Other,Improved,31.133346557617188,45.4788855600,-122.6184340000
-13649821.612700000405312,5697238.178000001236796,"167904",WOODSTOCK,"4310 SE WOODSTOCK BLVD, PORTLAND, OR, 97206",2023/07/12 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,32.399999999999999,strip,Large,6.700000000000000,Other,Improved,31.140493392944336,45.4789374900,-122.6184330000
-13646445.051100000739098,5698947.462699999101460,"167944",FOSTER-POWELL,"4533 SE 73RD AVE, PORTLAND, OR, 97206",2023/07/12 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Good,4.600000000000000,strip,Small,3.600000000000000,High voltage,Improved,31.669647216796875,45.4897027800,-122.5881010000
-13649997.730900000780821,5698912.989900000393391,"167958",WOODSTOCK,"4611 SE 41ST AVE, PORTLAND, OR, 97202",2023/07/12 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Good,14.199999999999999,CNS,Large,0.000000000000000,None,Unimproved,30.997821807861328,45.4894856900,-122.6200150000
